naics4d,naics4d_label,tech40_id,tech40_label,tech40_labelshort,cosine4d,n_patent,xposure4d
4854,School and Employee Bus Transportation,8,Remote Monitoring & Control Systems,Remote Monitoring,1.4127722667514544,7,1.1453834195801775
4854,School and Employee Bus Transportation,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
4854,School and Employee Bus Transportation,10,Intelligent Logistics,Intelligent Logistics,0,2,-0
4854,School and Employee Bus Transportation,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,175.10003181474417,589,5.858512755387607
4854,School and Employee Bus Transportation,12,Parking & Vehicle Space Management,Parking Management,112.17072086751531,382,5.413189053394476
4854,School and Employee Bus Transportation,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,196.9831876773149,622,5.976272006758723
4854,School and Employee Bus Transportation,14,Passenger Transportation,Passenger Transportation,211.14616827094903,580,6.045703422331172
4854,School and Employee Bus Transportation,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
4854,School and Employee Bus Transportation,16,Digital Advertising,Digital Advertising,0.4455622862274211,1,0.4319994674594337
4854,School and Employee Bus Transportation,17,Electronic Trading and Auctions,E-Trading,0,0,-0
4854,School and Employee Bus Transportation,18,Online Shopping Platforms,Online Shopping,0,0,-0
4854,School and Employee Bus Transportation,19,E-Coupons & Promotion Management,E-Coupons,0,1,-0
4854,School and Employee Bus Transportation,20,Electronic Payments & Financial Transactions,E-Payment,0.2613085887570968,2,0.2584226280829259
4854,School and Employee Bus Transportation,21,Mobile Payments,Mobile Payment,0.7030708400209078,2,0.6551804815261345
4854,School and Employee Bus Transportation,22,Gaming & Wagering Systems,Gaming,0,0,-0
4854,School and Employee Bus Transportation,23,Digital Authentication,Digital Authentification,1.8179121292252118,9,1.3591067063872642
4854,School and Employee Bus Transportation,24,E-Learning,E-Learning,54.52434198681281,211,4.691878506732497
4854,School and Employee Bus Transportation,25,Location-Based Services & Tracking,Location-Based Services,9.163024124954404,34,2.911287810339914
4854,School and Employee Bus Transportation,26,Voice Communication,Voice Communication,0,1,-0
4854,School and Employee Bus Transportation,27,Electronic Messaging,Electronic Messaging,0.2738790708271688,2,0.27056579985639206
4854,School and Employee Bus Transportation,28,Workflow Management,Workflow Management,5.034861099150999,17,2.3192523479695315
4854,School and Employee Bus Transportation,29,Cloud Storage & Data Security,Cloud Storage,0,2,-0
4854,School and Employee Bus Transportation,30,Information Processing,Information Processing,1.7873305189395172,10,1.3442712993527461
4854,School and Employee Bus Transportation,31,Cloud Computing,Cloud Computing,0.5523771970848627,7,0.5275623399939957
4854,School and Employee Bus Transportation,32,Recommender Systems,Recommender Systems,0,0,-0
4854,School and Employee Bus Transportation,33,Social Networking & Media Platforms,Social Networking,0,1,-0
4854,School and Employee Bus Transportation,34,Digital Media Content,Digital Media Content,0,0,-0
4854,School and Employee Bus Transportation,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.4140569603868964,2,0.40305503378669644
4854,School and Employee Bus Transportation,36,Machine Learning & Neural Networks,Machine Learning,0.4659212221726696,4,0.45052507409567283
4854,School and Employee Bus Transportation,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
4854,School and Employee Bus Transportation,38,Health Monitoring,Health Monitoring,0.7424096324770366,3,0.6870638218528572
4854,School and Employee Bus Transportation,39,Medical Information,Medical Information,0,0,-0
4854,School and Employee Bus Transportation,40,E-Healthcare,E-Healthcare,0,0,-0
4855,Charter Bus Industry,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
4855,Charter Bus Industry,2,3D Printing,3D Printing,0,0,-0
4855,Charter Bus Industry,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
4855,Charter Bus Industry,4,Smart Agriculture & Water Management,Smart Agriculture,0,1,-0
4855,Charter Bus Industry,5,Internet of Things (IoT),IoT,0,1,-0
4855,Charter Bus Industry,6,Predictive Energy Management and Distribution,Energy Management,0,1,-0
4855,Charter Bus Industry,7,Industrial Automation & Robot Control,Industrial Automation,0.7619558169143542,3,0.7026844017256372
4855,Charter Bus Industry,8,Remote Monitoring & Control Systems,Remote Monitoring,0.24243386289408897,1,0.24011975111076106
4855,Charter Bus Industry,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
4855,Charter Bus Industry,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
4855,Charter Bus Industry,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,3.4186049570062518,12,1.9431157926057907
4855,Charter Bus Industry,12,Parking & Vehicle Space Management,Parking Management,10.830095148223188,36,3.0776006961664195
4855,Charter Bus Industry,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,33.32312692136964,98,4.199623900491875
4855,Charter Bus Industry,14,Passenger Transportation,Passenger Transportation,215.01804000194662,578,6.063874519530899
4855,Charter Bus Industry,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
4855,Charter Bus Industry,16,Digital Advertising,Digital Advertising,0.7741593772911102,3,0.712362725299144
4855,Charter Bus Industry,17,Electronic Trading and Auctions,E-Trading,0,0,-0
4855,Charter Bus Industry,18,Online Shopping Platforms,Online Shopping,0,0,-0
4855,Charter Bus Industry,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
4855,Charter Bus Industry,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
4855,Charter Bus Industry,21,Mobile Payments,Mobile Payment,0,0,-0
4855,Charter Bus Industry,22,Gaming & Wagering Systems,Gaming,0,0,-0
4855,Charter Bus Industry,23,Digital Authentication,Digital Authentification,0,0,-0
4855,Charter Bus Industry,24,E-Learning,E-Learning,0,0,-0
4855,Charter Bus Industry,25,Location-Based Services & Tracking,Location-Based Services,1.482335505249425,5,1.1849246064739096
4855,Charter Bus Industry,26,Voice Communication,Voice Communication,0.30298886275591147,1,0.2985346784314957
4855,Charter Bus Industry,27,Electronic Messaging,Electronic Messaging,0,0,-0
4855,Charter Bus Industry,28,Workflow Management,Workflow Management,0.20709617901627392,1,0.20564368897897187
4855,Charter Bus Industry,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
4855,Charter Bus Industry,30,Information Processing,Information Processing,0.31577364451183243,1,0.3107482357377915
4855,Charter Bus Industry,31,Cloud Computing,Cloud Computing,1.9975085872060414,9,1.4425207259991581
4855,Charter Bus Industry,32,Recommender Systems,Recommender Systems,0,1,-0
4855,Charter Bus Industry,33,Social Networking & Media Platforms,Social Networking,0,0,-0
4855,Charter Bus Industry,34,Digital Media Content,Digital Media Content,0,0,-0
4855,Charter Bus Industry,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.3517025936604812,1,0.3448281353149231
4855,Charter Bus Industry,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
4855,Charter Bus Industry,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
4855,Charter Bus Industry,38,Health Monitoring,Health Monitoring,0,0,-0
4855,Charter Bus Industry,39,Medical Information,Medical Information,0,0,-0
4855,Charter Bus Industry,40,E-Healthcare,E-Healthcare,0,0,-0
4859,Other Transit and Ground Passenger Transportation,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
4859,Other Transit and Ground Passenger Transportation,2,3D Printing,3D Printing,0,0,-0
4859,Other Transit and Ground Passenger Transportation,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
4859,Other Transit and Ground Passenger Transportation,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
4859,Other Transit and Ground Passenger Transportation,5,Internet of Things (IoT),IoT,0,4,-0
4859,Other Transit and Ground Passenger Transportation,6,Predictive Energy Management and Distribution,Energy Management,0.14959875481625792,2,0.1490463025675988
4859,Other Transit and Ground Passenger Transportation,7,Industrial Automation & Robot Control,Industrial Automation,3.3603630436114242,13,1.926634647810829
4859,Other Transit and Ground Passenger Transportation,8,Remote Monitoring & Control Systems,Remote Monitoring,1.493342172595676,7,1.1910644359136058
4859,Other Transit and Ground Passenger Transportation,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
4859,Other Transit and Ground Passenger Transportation,10,Intelligent Logistics,Intelligent Logistics,9.763759633867757,33,2.974436900852203
4859,Other Transit and Ground Passenger Transportation,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,67.65777482848264,237,4.907664065425611
4859,Other Transit and Ground Passenger Transportation,12,Parking & Vehicle Space Management,Parking Management,31.88019035789805,110,4.1553778939245705
4859,Other Transit and Ground Passenger Transportation,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,67.62310870195648,214,4.90715161549857
4859,Other Transit and Ground Passenger Transportation,14,Passenger Transportation,Passenger Transportation,508.6560294776663,1353,6.924920157865889
4859,Other Transit and Ground Passenger Transportation,15,Food Ordering & Vending Systems,Food Ordering,0.3021752699688426,2,0.2977559534817138
4859,Other Transit and Ground Passenger Transportation,16,Digital Advertising,Digital Advertising,0,0,-0
4859,Other Transit and Ground Passenger Transportation,17,Electronic Trading and Auctions,E-Trading,0,0,-0
4859,Other Transit and Ground Passenger Transportation,18,Online Shopping Platforms,Online Shopping,0,1,-0
4859,Other Transit and Ground Passenger Transportation,19,E-Coupons & Promotion Management,E-Coupons,0.5851746558378981,2,0.5560707702640225
4859,Other Transit and Ground Passenger Transportation,20,Electronic Payments & Financial Transactions,E-Payment,0.1696588019254737,3,0.1688552543429639
4859,Other Transit and Ground Passenger Transportation,21,Mobile Payments,Mobile Payment,1.052862315470181,4,0.9182633323978282
4859,Other Transit and Ground Passenger Transportation,22,Gaming & Wagering Systems,Gaming,0,0,-0
4859,Other Transit and Ground Passenger Transportation,23,Digital Authentication,Digital Authentification,3.9578998392640097,17,2.0844508590201687
4859,Other Transit and Ground Passenger Transportation,24,E-Learning,E-Learning,0,0,-0
4859,Other Transit and Ground Passenger Transportation,25,Location-Based Services & Tracking,Location-Based Services,36.88871396562883,118,4.301236498162511
4859,Other Transit and Ground Passenger Transportation,26,Voice Communication,Voice Communication,6.859933776983951,22,2.624115642357373
4859,Other Transit and Ground Passenger Transportation,27,Electronic Messaging,Electronic Messaging,0.9519619346800414,4,0.8469944020267264
4859,Other Transit and Ground Passenger Transportation,28,Workflow Management,Workflow Management,0,0,-0
4859,Other Transit and Ground Passenger Transportation,29,Cloud Storage & Data Security,Cloud Storage,0.2743310725805117,1,0.2710017219707841
4859,Other Transit and Ground Passenger Transportation,30,Information Processing,Information Processing,0.6299496232039565,5,0.5943362874382073
4859,Other Transit and Ground Passenger Transportation,31,Cloud Computing,Cloud Computing,0.5140393030008383,5,0.49373357148871044
4859,Other Transit and Ground Passenger Transportation,32,Recommender Systems,Recommender Systems,6.15251779836887,24,2.5165485066185758
4859,Other Transit and Ground Passenger Transportation,33,Social Networking & Media Platforms,Social Networking,0.9185661555058365,4,0.8226035027888206
4859,Other Transit and Ground Passenger Transportation,34,Digital Media Content,Digital Media Content,0.2625653734579043,1,0.25963839703169217
4859,Other Transit and Ground Passenger Transportation,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.7307286809549909,3,0.6776587759433754
4859,Other Transit and Ground Passenger Transportation,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
4859,Other Transit and Ground Passenger Transportation,37,Medical Imaging & Image Processing,Medical Imaging,0,1,-0
4859,Other Transit and Ground Passenger Transportation,38,Health Monitoring,Health Monitoring,0,1,-0
4859,Other Transit and Ground Passenger Transportation,39,Medical Information,Medical Information,1.0454481343023907,5,0.9131479431233117
4859,Other Transit and Ground Passenger Transportation,40,E-Healthcare,E-Healthcare,0.3923077573593941,1,0.38288381549252454
4861,Pipeline Transportation of Crude Oil,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
4861,Pipeline Transportation of Crude Oil,2,3D Printing,3D Printing,0,0,-0
4861,Pipeline Transportation of Crude Oil,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
4861,Pipeline Transportation of Crude Oil,4,Smart Agriculture & Water Management,Smart Agriculture,6.248653669770125,24,2.531855333978065
4861,Pipeline Transportation of Crude Oil,5,Internet of Things (IoT),IoT,0,0,-0
4861,Pipeline Transportation of Crude Oil,6,Predictive Energy Management and Distribution,Energy Management,0,1,-0
4861,Pipeline Transportation of Crude Oil,7,Industrial Automation & Robot Control,Industrial Automation,0,4,-0
4861,Pipeline Transportation of Crude Oil,8,Remote Monitoring & Control Systems,Remote Monitoring,3.385284264473865,19,1.933718701159048
4861,Pipeline Transportation of Crude Oil,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
4861,Pipeline Transportation of Crude Oil,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
4861,Pipeline Transportation of Crude Oil,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
4861,Pipeline Transportation of Crude Oil,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
4861,Pipeline Transportation of Crude Oil,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
4861,Pipeline Transportation of Crude Oil,14,Passenger Transportation,Passenger Transportation,0,0,-0
4861,Pipeline Transportation of Crude Oil,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
4861,Pipeline Transportation of Crude Oil,16,Digital Advertising,Digital Advertising,0,0,-0
4861,Pipeline Transportation of Crude Oil,17,Electronic Trading and Auctions,E-Trading,0,0,-0
4861,Pipeline Transportation of Crude Oil,18,Online Shopping Platforms,Online Shopping,0,0,-0
4861,Pipeline Transportation of Crude Oil,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
4861,Pipeline Transportation of Crude Oil,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
4861,Pipeline Transportation of Crude Oil,21,Mobile Payments,Mobile Payment,0,0,-0
4861,Pipeline Transportation of Crude Oil,22,Gaming & Wagering Systems,Gaming,0,0,-0
4861,Pipeline Transportation of Crude Oil,23,Digital Authentication,Digital Authentification,0,0,-0
4861,Pipeline Transportation of Crude Oil,24,E-Learning,E-Learning,0,0,-0
4861,Pipeline Transportation of Crude Oil,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
4861,Pipeline Transportation of Crude Oil,26,Voice Communication,Voice Communication,0,0,-0
4861,Pipeline Transportation of Crude Oil,27,Electronic Messaging,Electronic Messaging,0,0,-0
4861,Pipeline Transportation of Crude Oil,28,Workflow Management,Workflow Management,0,1,-0
4861,Pipeline Transportation of Crude Oil,29,Cloud Storage & Data Security,Cloud Storage,0.2177469472312426,1,0.21606195728209138
4861,Pipeline Transportation of Crude Oil,30,Information Processing,Information Processing,0,0,-0
4861,Pipeline Transportation of Crude Oil,31,Cloud Computing,Cloud Computing,0,0,-0
4861,Pipeline Transportation of Crude Oil,32,Recommender Systems,Recommender Systems,0,0,-0
4861,Pipeline Transportation of Crude Oil,33,Social Networking & Media Platforms,Social Networking,0,0,-0
4861,Pipeline Transportation of Crude Oil,34,Digital Media Content,Digital Media Content,0,0,-0
4861,Pipeline Transportation of Crude Oil,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
4861,Pipeline Transportation of Crude Oil,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
4861,Pipeline Transportation of Crude Oil,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
4861,Pipeline Transportation of Crude Oil,38,Health Monitoring,Health Monitoring,0,0,-0
4861,Pipeline Transportation of Crude Oil,39,Medical Information,Medical Information,0,0,-0
4861,Pipeline Transportation of Crude Oil,40,E-Healthcare,E-Healthcare,0,0,-0
4862,Pipeline Transportation of Natural Gas,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
4862,Pipeline Transportation of Natural Gas,2,3D Printing,3D Printing,0,0,-0
4862,Pipeline Transportation of Natural Gas,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
4862,Pipeline Transportation of Natural Gas,4,Smart Agriculture & Water Management,Smart Agriculture,5.562954078709528,25,2.4172587542445454
4862,Pipeline Transportation of Natural Gas,5,Internet of Things (IoT),IoT,1.278327049799224,7,1.065167284965932
4862,Pipeline Transportation of Natural Gas,6,Predictive Energy Management and Distribution,Energy Management,0,1,-0
4862,Pipeline Transportation of Natural Gas,7,Industrial Automation & Robot Control,Industrial Automation,0,2,-0
4862,Pipeline Transportation of Natural Gas,8,Remote Monitoring & Control Systems,Remote Monitoring,7.6735462687526175,35,2.735144943459466
4862,Pipeline Transportation of Natural Gas,9,Smart Home & Intelligent Household Control,Smart Home,0.5802887680903439,3,0.5518493393285053
4862,Pipeline Transportation of Natural Gas,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
4862,Pipeline Transportation of Natural Gas,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
4862,Pipeline Transportation of Natural Gas,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
4862,Pipeline Transportation of Natural Gas,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
4862,Pipeline Transportation of Natural Gas,14,Passenger Transportation,Passenger Transportation,0,0,-0
4862,Pipeline Transportation of Natural Gas,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
4862,Pipeline Transportation of Natural Gas,16,Digital Advertising,Digital Advertising,0,0,-0
4862,Pipeline Transportation of Natural Gas,17,Electronic Trading and Auctions,E-Trading,0,0,-0
4862,Pipeline Transportation of Natural Gas,18,Online Shopping Platforms,Online Shopping,0,0,-0
4862,Pipeline Transportation of Natural Gas,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
4862,Pipeline Transportation of Natural Gas,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
4862,Pipeline Transportation of Natural Gas,21,Mobile Payments,Mobile Payment,0,0,-0
4862,Pipeline Transportation of Natural Gas,22,Gaming & Wagering Systems,Gaming,0,0,-0
4862,Pipeline Transportation of Natural Gas,23,Digital Authentication,Digital Authentification,0,0,-0
4862,Pipeline Transportation of Natural Gas,24,E-Learning,E-Learning,0,0,-0
4862,Pipeline Transportation of Natural Gas,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
4862,Pipeline Transportation of Natural Gas,26,Voice Communication,Voice Communication,0,0,-0
4862,Pipeline Transportation of Natural Gas,27,Electronic Messaging,Electronic Messaging,0,0,-0
4862,Pipeline Transportation of Natural Gas,28,Workflow Management,Workflow Management,0,0,-0
4862,Pipeline Transportation of Natural Gas,29,Cloud Storage & Data Security,Cloud Storage,0.3013492205034673,2,0.29696512620771714
4862,Pipeline Transportation of Natural Gas,30,Information Processing,Information Processing,0,0,-0
4862,Pipeline Transportation of Natural Gas,31,Cloud Computing,Cloud Computing,0.1674396180427891,1,0.1666669369591731
4862,Pipeline Transportation of Natural Gas,32,Recommender Systems,Recommender Systems,0,0,-0
4862,Pipeline Transportation of Natural Gas,33,Social Networking & Media Platforms,Social Networking,0,0,-0
4862,Pipeline Transportation of Natural Gas,34,Digital Media Content,Digital Media Content,0,0,-0
4862,Pipeline Transportation of Natural Gas,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
4862,Pipeline Transportation of Natural Gas,36,Machine Learning & Neural Networks,Machine Learning,0.18489203280546007,2,0.1838544913401296
4862,Pipeline Transportation of Natural Gas,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
4862,Pipeline Transportation of Natural Gas,38,Health Monitoring,Health Monitoring,0,0,-0
4862,Pipeline Transportation of Natural Gas,39,Medical Information,Medical Information,0,0,-0
4862,Pipeline Transportation of Natural Gas,40,E-Healthcare,E-Healthcare,0,0,-0
4869,Other Pipeline Transportation,1,3D Printer Hardware,3D Printer Hardware,0.7250001993115858,5,0.673027249920728
4869,Other Pipeline Transportation,2,3D Printing,3D Printing,0,1,-0
4869,Other Pipeline Transportation,3,Additive Manufacturing,Additive Manufacturing,0.3174942331486159,1,0.3123885608540113
4869,Other Pipeline Transportation,4,Smart Agriculture & Water Management,Smart Agriculture,21.726734964630637,66,3.7722198923582413
4869,Other Pipeline Transportation,5,Internet of Things (IoT),IoT,1.4580426909984008,5,1.1712618662821812
4869,Other Pipeline Transportation,6,Predictive Energy Management and Distribution,Energy Management,1.096683612986253,12,0.9481142440985206
4869,Other Pipeline Transportation,7,Industrial Automation & Robot Control,Industrial Automation,0.4613051331667256,4,0.4463371662730699
4869,Other Pipeline Transportation,8,Remote Monitoring & Control Systems,Remote Monitoring,3.247395525240554,18,1.8939059157622167
4869,Other Pipeline Transportation,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
4869,Other Pipeline Transportation,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
4869,Other Pipeline Transportation,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
4869,Other Pipeline Transportation,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
4869,Other Pipeline Transportation,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
4869,Other Pipeline Transportation,14,Passenger Transportation,Passenger Transportation,0,1,-0
4869,Other Pipeline Transportation,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
4869,Other Pipeline Transportation,16,Digital Advertising,Digital Advertising,0,0,-0
4869,Other Pipeline Transportation,17,Electronic Trading and Auctions,E-Trading,0,0,-0
4869,Other Pipeline Transportation,18,Online Shopping Platforms,Online Shopping,0,0,-0
4869,Other Pipeline Transportation,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
4869,Other Pipeline Transportation,20,Electronic Payments & Financial Transactions,E-Payment,0,2,-0
4869,Other Pipeline Transportation,21,Mobile Payments,Mobile Payment,0,0,-0
4869,Other Pipeline Transportation,22,Gaming & Wagering Systems,Gaming,0,0,-0
4869,Other Pipeline Transportation,23,Digital Authentication,Digital Authentification,0,0,-0
4869,Other Pipeline Transportation,24,E-Learning,E-Learning,0,0,-0
4869,Other Pipeline Transportation,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
4869,Other Pipeline Transportation,26,Voice Communication,Voice Communication,0,0,-0
4869,Other Pipeline Transportation,27,Electronic Messaging,Electronic Messaging,0.7374615289159725,3,0.6830862062099782
4869,Other Pipeline Transportation,28,Workflow Management,Workflow Management,0.30704204072112934,3,0.3024115244343127
4869,Other Pipeline Transportation,29,Cloud Storage & Data Security,Cloud Storage,0.5198920970252495,2,0.49893270901023473
4869,Other Pipeline Transportation,30,Information Processing,Information Processing,0.24495926617813152,1,0.24257334749209353
4869,Other Pipeline Transportation,31,Cloud Computing,Cloud Computing,0.6826810144669537,3,0.638420589715623
4869,Other Pipeline Transportation,32,Recommender Systems,Recommender Systems,0,0,-0
4869,Other Pipeline Transportation,33,Social Networking & Media Platforms,Social Networking,0,0,-0
4869,Other Pipeline Transportation,34,Digital Media Content,Digital Media Content,0,0,-0
4869,Other Pipeline Transportation,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
4869,Other Pipeline Transportation,36,Machine Learning & Neural Networks,Machine Learning,0.1300553620591858,1,0.12969149023900675
4869,Other Pipeline Transportation,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
4869,Other Pipeline Transportation,38,Health Monitoring,Health Monitoring,0,0,-0
4869,Other Pipeline Transportation,39,Medical Information,Medical Information,0,0,-0
4869,Other Pipeline Transportation,40,E-Healthcare,E-Healthcare,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",1,3D Printer Hardware,3D Printer Hardware,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",2,3D Printing,3D Printing,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",3,Additive Manufacturing,Additive Manufacturing,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",4,Smart Agriculture & Water Management,Smart Agriculture,0,1,-0
4871,"Scenic and Sightseeing Transportation, Land",5,Internet of Things (IoT),IoT,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",10,Intelligent Logistics,Intelligent Logistics,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,12.014985036629145,41,3.181029106252297
4871,"Scenic and Sightseeing Transportation, Land",12,Parking & Vehicle Space Management,Parking Management,0,1,-0
4871,"Scenic and Sightseeing Transportation, Land",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",14,Passenger Transportation,Passenger Transportation,21.892058519195245,62,3.779792354343072
4871,"Scenic and Sightseeing Transportation, Land",15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",16,Digital Advertising,Digital Advertising,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",17,Electronic Trading and Auctions,E-Trading,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",18,Online Shopping Platforms,Online Shopping,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",21,Mobile Payments,Mobile Payment,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",22,Gaming & Wagering Systems,Gaming,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",23,Digital Authentication,Digital Authentification,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",24,E-Learning,E-Learning,0,1,-0
4871,"Scenic and Sightseeing Transportation, Land",25,Location-Based Services & Tracking,Location-Based Services,16.036061445691413,52,3.468957967740575
4871,"Scenic and Sightseeing Transportation, Land",26,Voice Communication,Voice Communication,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",27,Electronic Messaging,Electronic Messaging,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",28,Workflow Management,Workflow Management,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",30,Information Processing,Information Processing,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",31,Cloud Computing,Cloud Computing,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",32,Recommender Systems,Recommender Systems,1.9137038052937525,11,1.4043628977014004
4871,"Scenic and Sightseeing Transportation, Land",33,Social Networking & Media Platforms,Social Networking,0.28237772786276855,1,0.2787536494071704
4871,"Scenic and Sightseeing Transportation, Land",34,Digital Media Content,Digital Media Content,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",35,Augmented and Virtual Reality (AR/VR),AR/VR,2.157599215502574,8,1.5119734483944882
4871,"Scenic and Sightseeing Transportation, Land",36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",38,Health Monitoring,Health Monitoring,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",39,Medical Information,Medical Information,0,0,-0
4871,"Scenic and Sightseeing Transportation, Land",40,E-Healthcare,E-Healthcare,0,0,-0
4872,"Scenic and Sightseeing Transportation, Water",1,3D Printer Hardware,3D Printer Hardware,0,0,-0
4872,"Scenic and Sightseeing Transportation, Water",2,3D Printing,3D Printing,0,0,-0
4872,"Scenic and Sightseeing Transportation, Water",3,Additive Manufacturing,Additive Manufacturing,0,0,-0
4872,"Scenic and Sightseeing Transportation, Water",4,Smart Agriculture & Water Management,Smart Agriculture,9.729572689318774,39,2.9709476615403276
4872,"Scenic and Sightseeing Transportation, Water",5,Internet of Things (IoT),IoT,1.7520897837834135,8,1.3269341235614631
