nace3d,nace3d_label,tech40_id,tech40_label,tech40_labelshort,cosine3d,n_patent,xposure3d
32.5,Manufacture of medical and dental instruments and supplies,6,Predictive Energy Management and Distribution,Energy Management,5.247913951134538,18,2.3599341763928616
32.5,Manufacture of medical and dental instruments and supplies,7,Industrial Automation & Robot Control,Industrial Automation,9.130207070058301,31,2.907721168959153
32.5,Manufacture of medical and dental instruments and supplies,8,Remote Monitoring & Control Systems,Remote Monitoring,35.31683575093703,103,4.257707340349482
32.5,Manufacture of medical and dental instruments and supplies,9,Smart Home & Intelligent Household Control,Smart Home,9.924669002458607,31,2.990699143367772
32.5,Manufacture of medical and dental instruments and supplies,10,Intelligent Logistics,Intelligent Logistics,0,1,-0
32.5,Manufacture of medical and dental instruments and supplies,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
32.5,Manufacture of medical and dental instruments and supplies,12,Parking & Vehicle Space Management,Parking Management,0.21338831890865767,1,0.21180120501116542
32.5,Manufacture of medical and dental instruments and supplies,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,1.302521707924231,6,1.0799876350883164
32.5,Manufacture of medical and dental instruments and supplies,14,Passenger Transportation,Passenger Transportation,0,0,-0
32.5,Manufacture of medical and dental instruments and supplies,15,Food Ordering & Vending Systems,Food Ordering,1.313601544535149,3,1.0867168951023358
32.5,Manufacture of medical and dental instruments and supplies,16,Digital Advertising,Digital Advertising,0,0,-0
32.5,Manufacture of medical and dental instruments and supplies,17,Electronic Trading and Auctions,E-Trading,0,0,-0
32.5,Manufacture of medical and dental instruments and supplies,18,Online Shopping Platforms,Online Shopping,0,1,-0
32.5,Manufacture of medical and dental instruments and supplies,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
32.5,Manufacture of medical and dental instruments and supplies,20,Electronic Payments & Financial Transactions,E-Payment,0,1,-0
32.5,Manufacture of medical and dental instruments and supplies,21,Mobile Payments,Mobile Payment,0,0,-0
32.5,Manufacture of medical and dental instruments and supplies,22,Gaming & Wagering Systems,Gaming,0,0,-0
32.5,Manufacture of medical and dental instruments and supplies,23,Digital Authentication,Digital Authentification,8.619266713737078,40,2.8504954443659405
32.5,Manufacture of medical and dental instruments and supplies,24,E-Learning,E-Learning,0,0,-0
32.5,Manufacture of medical and dental instruments and supplies,25,Location-Based Services & Tracking,Location-Based Services,1.123790340489014,6,0.9662557358276481
32.5,Manufacture of medical and dental instruments and supplies,26,Voice Communication,Voice Communication,1.164914522780901,5,0.9933167199041997
32.5,Manufacture of medical and dental instruments and supplies,27,Electronic Messaging,Electronic Messaging,0,1,-0
32.5,Manufacture of medical and dental instruments and supplies,28,Workflow Management,Workflow Management,2.5105553694984257,15,1.6511441938033602
32.5,Manufacture of medical and dental instruments and supplies,29,Cloud Storage & Data Security,Cloud Storage,2.44255936163738,9,1.6256843585919
32.5,Manufacture of medical and dental instruments and supplies,30,Information Processing,Information Processing,8.073753542097977,27,2.785579009536686
32.5,Manufacture of medical and dental instruments and supplies,31,Cloud Computing,Cloud Computing,0.25420385507687526,1,0.2515427737052306
32.5,Manufacture of medical and dental instruments and supplies,32,Recommender Systems,Recommender Systems,2.673199259327759,13,1.7097027225935308
32.5,Manufacture of medical and dental instruments and supplies,33,Social Networking & Media Platforms,Social Networking,0.8919964058556779,4,0.8029060614068547
32.5,Manufacture of medical and dental instruments and supplies,34,Digital Media Content,Digital Media Content,0,0,-0
32.5,Manufacture of medical and dental instruments and supplies,35,Augmented and Virtual Reality (AR/VR),AR/VR,35.05826684246707,101,4.2503619665859045
32.5,Manufacture of medical and dental instruments and supplies,36,Machine Learning & Neural Networks,Machine Learning,3.2848207402045473,16,1.9048626186704565
32.5,Manufacture of medical and dental instruments and supplies,37,Medical Imaging & Image Processing,Medical Imaging,445.6828894288427,1329,6.792756128041778
32.5,Manufacture of medical and dental instruments and supplies,38,Health Monitoring,Health Monitoring,688.2993327206849,1946,7.227371528201214
32.5,Manufacture of medical and dental instruments and supplies,39,Medical Information,Medical Information,736.6380420937028,2164,7.295244289476322
32.5,Manufacture of medical and dental instruments and supplies,40,E-Healthcare,E-Healthcare,495.9941928113143,1551,6.899712415390943
32.9,Manufacturing n.e.c.,1,3D Printer Hardware,3D Printer Hardware,288.1978997903875,735,6.356797586695176
32.9,Manufacturing n.e.c.,2,3D Printing,3D Printing,307.6999997956149,746,6.422275102706226
32.9,Manufacturing n.e.c.,3,Additive Manufacturing,Additive Manufacturing,49.11475631487973,114,4.587410327329444
32.9,Manufacturing n.e.c.,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
32.9,Manufacturing n.e.c.,5,Internet of Things (IoT),IoT,1.598711364288404,5,1.2483001545054317
32.9,Manufacturing n.e.c.,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
32.9,Manufacturing n.e.c.,7,Industrial Automation & Robot Control,Industrial Automation,0.8006508200374928,4,0.7331763804462481
32.9,Manufacturing n.e.c.,8,Remote Monitoring & Control Systems,Remote Monitoring,1.8611067450538963,5,1.3797374381027092
32.9,Manufacturing n.e.c.,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
32.9,Manufacturing n.e.c.,10,Intelligent Logistics,Intelligent Logistics,1.0807570400949376,4,0.9373404931816738
32.9,Manufacturing n.e.c.,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
32.9,Manufacturing n.e.c.,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
32.9,Manufacturing n.e.c.,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.6049036679399407,2,0.5730252084215852
32.9,Manufacturing n.e.c.,14,Passenger Transportation,Passenger Transportation,0,0,-0
32.9,Manufacturing n.e.c.,15,Food Ordering & Vending Systems,Food Ordering,1.4278389061536987,5,1.1540572479198496
32.9,Manufacturing n.e.c.,16,Digital Advertising,Digital Advertising,0,0,-0
32.9,Manufacturing n.e.c.,17,Electronic Trading and Auctions,E-Trading,0,0,-0
32.9,Manufacturing n.e.c.,18,Online Shopping Platforms,Online Shopping,1.2827234171472959,6,1.0678731934886292
32.9,Manufacturing n.e.c.,19,E-Coupons & Promotion Management,E-Coupons,3.994443373062991,16,2.0933639855227835
32.9,Manufacturing n.e.c.,20,Electronic Payments & Financial Transactions,E-Payment,1.4975407914595547,5,1.1933983192181428
32.9,Manufacturing n.e.c.,21,Mobile Payments,Mobile Payment,0.29714451407916226,5,0.2929369159016939
32.9,Manufacturing n.e.c.,22,Gaming & Wagering Systems,Gaming,0,1,-0
32.9,Manufacturing n.e.c.,23,Digital Authentication,Digital Authentification,5.349811543911832,19,2.378831239581949
32.9,Manufacturing n.e.c.,24,E-Learning,E-Learning,0,1,-0
32.9,Manufacturing n.e.c.,25,Location-Based Services & Tracking,Location-Based Services,0,1,-0
32.9,Manufacturing n.e.c.,26,Voice Communication,Voice Communication,0.3353037543416437,2,0.32931890247929546
32.9,Manufacturing n.e.c.,27,Electronic Messaging,Electronic Messaging,1.4856880469682703,6,1.1867980640553644
32.9,Manufacturing n.e.c.,28,Workflow Management,Workflow Management,3.2764587343521305,12,1.902424476397781
32.9,Manufacturing n.e.c.,29,Cloud Storage & Data Security,Cloud Storage,0.305695264992399,1,0.30112382637746293
32.9,Manufacturing n.e.c.,30,Information Processing,Information Processing,9.219507875102604,27,2.9173971488901134
32.9,Manufacturing n.e.c.,31,Cloud Computing,Cloud Computing,0,0,-0
32.9,Manufacturing n.e.c.,32,Recommender Systems,Recommender Systems,0,0,-0
32.9,Manufacturing n.e.c.,33,Social Networking & Media Platforms,Social Networking,0,0,-0
32.9,Manufacturing n.e.c.,34,Digital Media Content,Digital Media Content,1.3727597341911633,5,1.122046312862736
32.9,Manufacturing n.e.c.,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.368622104922846,1,0.36074655650680665
32.9,Manufacturing n.e.c.,36,Machine Learning & Neural Networks,Machine Learning,0.24234071746275815,1,0.24002922694764475
32.9,Manufacturing n.e.c.,37,Medical Imaging & Image Processing,Medical Imaging,0.9296187766467618,3,0.8307209055522452
32.9,Manufacturing n.e.c.,38,Health Monitoring,Health Monitoring,0.35770412584579175,1,0.3504843819845792
32.9,Manufacturing n.e.c.,39,Medical Information,Medical Information,0.39651146082178856,2,0.38679434760523984
32.9,Manufacturing n.e.c.,40,E-Healthcare,E-Healthcare,0,0,-0
33.1,"Repair of fabricated metal products, machinery and equipment",1,3D Printer Hardware,3D Printer Hardware,313.3243331211128,819,6.440388589199437
33.1,"Repair of fabricated metal products, machinery and equipment",2,3D Printing,3D Printing,28.516334976604384,74,4.043931553533319
33.1,"Repair of fabricated metal products, machinery and equipment",3,Additive Manufacturing,Additive Manufacturing,63.722238002076175,150,4.8477423501571515
33.1,"Repair of fabricated metal products, machinery and equipment",4,Smart Agriculture & Water Management,Smart Agriculture,114.18233131371096,316,5.430962923518916
33.1,"Repair of fabricated metal products, machinery and equipment",5,Internet of Things (IoT),IoT,65.73659678054258,203,4.8788608275298495
33.1,"Repair of fabricated metal products, machinery and equipment",6,Predictive Energy Management and Distribution,Energy Management,394.92488058186854,1282,6.671844354546345
33.1,"Repair of fabricated metal products, machinery and equipment",7,Industrial Automation & Robot Control,Industrial Automation,336.4485620535197,951,6.511594664825856
33.1,"Repair of fabricated metal products, machinery and equipment",8,Remote Monitoring & Control Systems,Remote Monitoring,575.6539992989927,1539,7.048654719530126
33.1,"Repair of fabricated metal products, machinery and equipment",9,Smart Home & Intelligent Household Control,Smart Home,140.40751134056092,401,5.637708851226055
33.1,"Repair of fabricated metal products, machinery and equipment",10,Intelligent Logistics,Intelligent Logistics,99.66582519920426,259,5.294995189408143
33.1,"Repair of fabricated metal products, machinery and equipment",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,113.85872533696244,365,5.428124892914614
33.1,"Repair of fabricated metal products, machinery and equipment",12,Parking & Vehicle Space Management,Parking Management,21.00421320235825,69,3.7384364118062314
33.1,"Repair of fabricated metal products, machinery and equipment",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,361.1736314748382,992,6.582507913367181
33.1,"Repair of fabricated metal products, machinery and equipment",14,Passenger Transportation,Passenger Transportation,19.888929771301083,64,3.6839418664547003
33.1,"Repair of fabricated metal products, machinery and equipment",15,Food Ordering & Vending Systems,Food Ordering,79.09251515470974,157,5.063805387388637
33.1,"Repair of fabricated metal products, machinery and equipment",16,Digital Advertising,Digital Advertising,0,0,-0
33.1,"Repair of fabricated metal products, machinery and equipment",17,Electronic Trading and Auctions,E-Trading,1.7274969542024008,8,1.3146787228711887
33.1,"Repair of fabricated metal products, machinery and equipment",18,Online Shopping Platforms,Online Shopping,67.04846424855997,176,4.898618492025961
33.1,"Repair of fabricated metal products, machinery and equipment",19,E-Coupons & Promotion Management,E-Coupons,20.70184252873965,78,3.723952718487623
33.1,"Repair of fabricated metal products, machinery and equipment",20,Electronic Payments & Financial Transactions,E-Payment,396.1055757978637,1282,6.674829555203194
33.1,"Repair of fabricated metal products, machinery and equipment",21,Mobile Payments,Mobile Payment,134.29990556607544,455,5.593236441453647
33.1,"Repair of fabricated metal products, machinery and equipment",22,Gaming & Wagering Systems,Gaming,55.548006902761486,209,4.710475828834959
33.1,"Repair of fabricated metal products, machinery and equipment",23,Digital Authentication,Digital Authentification,45.12292515998562,191,4.502660378771013
33.1,"Repair of fabricated metal products, machinery and equipment",24,E-Learning,E-Learning,3.739079515404307,13,2.029406988757266
33.1,"Repair of fabricated metal products, machinery and equipment",25,Location-Based Services & Tracking,Location-Based Services,3.7676809572384333,14,2.0367703452199337
33.1,"Repair of fabricated metal products, machinery and equipment",26,Voice Communication,Voice Communication,13.467664098021809,37,3.2948142369123903
33.1,"Repair of fabricated metal products, machinery and equipment",27,Electronic Messaging,Electronic Messaging,0.39965544789820695,3,0.3897153921742636
33.1,"Repair of fabricated metal products, machinery and equipment",28,Workflow Management,Workflow Management,77.21984390872014,199,5.039845573251822
33.1,"Repair of fabricated metal products, machinery and equipment",29,Cloud Storage & Data Security,Cloud Storage,6.496038383760333,24,2.5702121064864607
33.1,"Repair of fabricated metal products, machinery and equipment",30,Information Processing,Information Processing,35.9249778037781,93,4.274773646163923
33.1,"Repair of fabricated metal products, machinery and equipment",31,Cloud Computing,Cloud Computing,18.97912006633141,74,3.6371799355026875
33.1,"Repair of fabricated metal products, machinery and equipment",32,Recommender Systems,Recommender Systems,0.44387853057078974,4,0.43046098978305725
33.1,"Repair of fabricated metal products, machinery and equipment",33,Social Networking & Media Platforms,Social Networking,0.29841731905416136,2,0.29415678441916965
33.1,"Repair of fabricated metal products, machinery and equipment",34,Digital Media Content,Digital Media Content,0,0,-0
33.1,"Repair of fabricated metal products, machinery and equipment",35,Augmented and Virtual Reality (AR/VR),AR/VR,17.480984962822365,51,3.5550779984926506
33.1,"Repair of fabricated metal products, machinery and equipment",36,Machine Learning & Neural Networks,Machine Learning,59.29453285318353,292,4.775735386741366
33.1,"Repair of fabricated metal products, machinery and equipment",37,Medical Imaging & Image Processing,Medical Imaging,208.9362744440353,670,6.035182205819591
33.1,"Repair of fabricated metal products, machinery and equipment",38,Health Monitoring,Health Monitoring,343.65877422899695,1108,6.532798527078198
33.1,"Repair of fabricated metal products, machinery and equipment",39,Medical Information,Medical Information,113.92980870072387,328,5.428748986015962
33.1,"Repair of fabricated metal products, machinery and equipment",40,E-Healthcare,E-Healthcare,132.0338870125371,389,5.576220130344607
33.2,Installation of industrial machinery and equipment,1,3D Printer Hardware,3D Printer Hardware,56.92815222965355,174,4.735014298289677
33.2,Installation of industrial machinery and equipment,2,3D Printing,3D Printing,1.6223083270229872,11,1.2607477632269646
33.2,Installation of industrial machinery and equipment,3,Additive Manufacturing,Additive Manufacturing,12.74547838387053,30,3.239859173604618
33.2,Installation of industrial machinery and equipment,4,Smart Agriculture & Water Management,Smart Agriculture,48.07897116579807,138,4.566100205420676
33.2,Installation of industrial machinery and equipment,5,Internet of Things (IoT),IoT,90.8739891099449,277,5.202651264388826
33.2,Installation of industrial machinery and equipment,6,Predictive Energy Management and Distribution,Energy Management,31.121452661637797,89,4.13130257744481
33.2,Installation of industrial machinery and equipment,7,Industrial Automation & Robot Control,Industrial Automation,495.8355318201839,1349,6.899392480091621
33.2,Installation of industrial machinery and equipment,8,Remote Monitoring & Control Systems,Remote Monitoring,312.6925573905859,800,6.438370200461327
33.2,Installation of industrial machinery and equipment,9,Smart Home & Intelligent Household Control,Smart Home,48.42538541295567,147,4.573277940735661
33.2,Installation of industrial machinery and equipment,10,Intelligent Logistics,Intelligent Logistics,25.33302327672896,71,3.925645318068691
33.2,Installation of industrial machinery and equipment,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,11.47557568307715,40,3.1352611349487858
33.2,Installation of industrial machinery and equipment,12,Parking & Vehicle Space Management,Parking Management,7.607523266008812,26,2.7265768160703865
33.2,Installation of industrial machinery and equipment,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,9.66310464945948,30,2.9641288397932404
33.2,Installation of industrial machinery and equipment,14,Passenger Transportation,Passenger Transportation,0,0,-0
33.2,Installation of industrial machinery and equipment,15,Food Ordering & Vending Systems,Food Ordering,5.384698566385364,24,2.3852212720548254
33.2,Installation of industrial machinery and equipment,16,Digital Advertising,Digital Advertising,0.2991780875893395,1,0.29488570926997776
33.2,Installation of industrial machinery and equipment,17,Electronic Trading and Auctions,E-Trading,0.20789260877708585,1,0.20642350847763644
33.2,Installation of industrial machinery and equipment,18,Online Shopping Platforms,Online Shopping,3.4292140590135265,13,1.9460900700397807
33.2,Installation of industrial machinery and equipment,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
33.2,Installation of industrial machinery and equipment,20,Electronic Payments & Financial Transactions,E-Payment,1.1321174908008973,6,0.9717798907931998
33.2,Installation of industrial machinery and equipment,21,Mobile Payments,Mobile Payment,0,0,-0
33.2,Installation of industrial machinery and equipment,22,Gaming & Wagering Systems,Gaming,2.1960922280812514,11,1.528042256283881
33.2,Installation of industrial machinery and equipment,23,Digital Authentication,Digital Authentification,0.2969289613870443,2,0.2927302861093464
33.2,Installation of industrial machinery and equipment,24,E-Learning,E-Learning,0.9629195144848786,8,0.8549091827281537
33.2,Installation of industrial machinery and equipment,25,Location-Based Services & Tracking,Location-Based Services,7.679983856730356,27,2.7359764988839106
33.2,Installation of industrial machinery and equipment,26,Voice Communication,Voice Communication,0,4,-0
33.2,Installation of industrial machinery and equipment,27,Electronic Messaging,Electronic Messaging,0,0,-0
33.2,Installation of industrial machinery and equipment,28,Workflow Management,Workflow Management,134.49011831678783,358,5.594651728482422
33.2,Installation of industrial machinery and equipment,29,Cloud Storage & Data Security,Cloud Storage,0.32672638512154817,1,0.3211760659435984
33.2,Installation of industrial machinery and equipment,30,Information Processing,Information Processing,18.14837163429627,55,3.592486197400439
33.2,Installation of industrial machinery and equipment,31,Cloud Computing,Cloud Computing,67.07133186180114,257,4.89895945692489
33.2,Installation of industrial machinery and equipment,32,Recommender Systems,Recommender Systems,0,0,-0
33.2,Installation of industrial machinery and equipment,33,Social Networking & Media Platforms,Social Networking,0,0,-0
33.2,Installation of industrial machinery and equipment,34,Digital Media Content,Digital Media Content,0,0,-0
33.2,Installation of industrial machinery and equipment,35,Augmented and Virtual Reality (AR/VR),AR/VR,11.914036373348097,35,3.1726210325556345
33.2,Installation of industrial machinery and equipment,36,Machine Learning & Neural Networks,Machine Learning,10.18814837705097,52,3.0167721620576575
33.2,Installation of industrial machinery and equipment,37,Medical Imaging & Image Processing,Medical Imaging,2.2300052302212543,10,1.5420070462221365
33.2,Installation of industrial machinery and equipment,38,Health Monitoring,Health Monitoring,1.1944271405880478,7,1.0124005816623183
33.2,Installation of industrial machinery and equipment,39,Medical Information,Medical Information,3.518631319607211,9,1.970826333195146
33.2,Installation of industrial machinery and equipment,40,E-Healthcare,E-Healthcare,2.8937429074943686,12,1.7842984769170218
35.1,"Electric power generation, transmission and distribution",1,3D Printer Hardware,3D Printer Hardware,0,1,-0
35.1,"Electric power generation, transmission and distribution",2,3D Printing,3D Printing,0,0,-0
35.1,"Electric power generation, transmission and distribution",3,Additive Manufacturing,Additive Manufacturing,0,0,-0
35.1,"Electric power generation, transmission and distribution",4,Smart Agriculture & Water Management,Smart Agriculture,6.363990112099047,22,2.5499191370521466
35.1,"Electric power generation, transmission and distribution",5,Internet of Things (IoT),IoT,19.848033682749765,66,3.681886127997961
35.1,"Electric power generation, transmission and distribution",6,Predictive Energy Management and Distribution,Energy Management,1037.0149926637666,2925,7.637249078884334
35.1,"Electric power generation, transmission and distribution",7,Industrial Automation & Robot Control,Industrial Automation,3.93730159746274,16,2.079392702976308
35.1,"Electric power generation, transmission and distribution",8,Remote Monitoring & Control Systems,Remote Monitoring,16.406835448557686,54,3.49177266495013
35.1,"Electric power generation, transmission and distribution",9,Smart Home & Intelligent Household Control,Smart Home,29.306299184442267,90,4.07124061950367
35.1,"Electric power generation, transmission and distribution",10,Intelligent Logistics,Intelligent Logistics,11.632657478428646,28,3.1488060142237404
35.1,"Electric power generation, transmission and distribution",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
35.1,"Electric power generation, transmission and distribution",12,Parking & Vehicle Space Management,Parking Management,38.58249953063835,116,4.346113873884556
35.1,"Electric power generation, transmission and distribution",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,74.9619846905352,215,5.010172781366188
35.1,"Electric power generation, transmission and distribution",14,Passenger Transportation,Passenger Transportation,5.435492111488245,20,2.3944536053925796
35.1,"Electric power generation, transmission and distribution",15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
35.1,"Electric power generation, transmission and distribution",16,Digital Advertising,Digital Advertising,0.3995274843384673,4,0.3895965642594398
35.1,"Electric power generation, transmission and distribution",17,Electronic Trading and Auctions,E-Trading,90.44518412928157,281,5.1979217072348325
35.1,"Electric power generation, transmission and distribution",18,Online Shopping Platforms,Online Shopping,2.4048797099673282,9,1.6113130999398584
35.1,"Electric power generation, transmission and distribution",19,E-Coupons & Promotion Management,E-Coupons,1.3677292877987484,10,1.1190808415471183
35.1,"Electric power generation, transmission and distribution",20,Electronic Payments & Financial Transactions,E-Payment,18.928555447253654,72,3.6345158618518836
35.1,"Electric power generation, transmission and distribution",21,Mobile Payments,Mobile Payment,6.970113919445412,32,2.6398853645175513
35.1,"Electric power generation, transmission and distribution",22,Gaming & Wagering Systems,Gaming,0.22368087081003857,1,0.22185641452706603
35.1,"Electric power generation, transmission and distribution",23,Digital Authentication,Digital Authentification,1.1118449582613117,7,0.9582912775084498
35.1,"Electric power generation, transmission and distribution",24,E-Learning,E-Learning,0,0,-0
35.1,"Electric power generation, transmission and distribution",25,Location-Based Services & Tracking,Location-Based Services,0.4993284340851799,2,0.48061107758183047
35.1,"Electric power generation, transmission and distribution",26,Voice Communication,Voice Communication,6.273717426279081,27,2.5358082762938294
35.1,"Electric power generation, transmission and distribution",27,Electronic Messaging,Electronic Messaging,7.526597318542672,25,2.7159743956899476
35.1,"Electric power generation, transmission and distribution",28,Workflow Management,Workflow Management,0,0,-0
35.1,"Electric power generation, transmission and distribution",29,Cloud Storage & Data Security,Cloud Storage,3.178260070889508,13,1.873358960903735
35.1,"Electric power generation, transmission and distribution",30,Information Processing,Information Processing,5.929097459921647,20,2.4800560256588913
35.1,"Electric power generation, transmission and distribution",31,Cloud Computing,Cloud Computing,3.9250425151877666,16,2.076370518206112
35.1,"Electric power generation, transmission and distribution",32,Recommender Systems,Recommender Systems,0,1,-0
35.1,"Electric power generation, transmission and distribution",33,Social Networking & Media Platforms,Social Networking,0.2533609237849104,1,0.25072574256171176
35.1,"Electric power generation, transmission and distribution",34,Digital Media Content,Digital Media Content,4.036157917586551,18,2.1034450294707505
35.1,"Electric power generation, transmission and distribution",35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
35.1,"Electric power generation, transmission and distribution",36,Machine Learning & Neural Networks,Machine Learning,2.3455158059152197,9,1.5882773621024604
35.1,"Electric power generation, transmission and distribution",37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
35.1,"Electric power generation, transmission and distribution",38,Health Monitoring,Health Monitoring,0,0,-0
35.1,"Electric power generation, transmission and distribution",39,Medical Information,Medical Information,0,1,-0
35.1,"Electric power generation, transmission and distribution",40,E-Healthcare,E-Healthcare,0,0,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,2,3D Printing,3D Printing,0,0,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,3,Additive Manufacturing,Additive Manufacturing,1.2134640232810396,5,1.0245641365796863
35.2,Manufacture of gas; distribution of gaseous fuels through mains,4,Smart Agriculture & Water Management,Smart Agriculture,11.977580140369717,39,3.177921840277445
35.2,Manufacture of gas; distribution of gaseous fuels through mains,5,Internet of Things (IoT),IoT,7.79752553496889,31,2.7510402414912964
35.2,Manufacture of gas; distribution of gaseous fuels through mains,6,Predictive Energy Management and Distribution,Energy Management,82.98138750744776,287,5.111799820352658
35.2,Manufacture of gas; distribution of gaseous fuels through mains,7,Industrial Automation & Robot Control,Industrial Automation,9.573176755216018,29,2.954829081621116
35.2,Manufacture of gas; distribution of gaseous fuels through mains,8,Remote Monitoring & Control Systems,Remote Monitoring,25.10308686232078,66,3.9165344873369583
35.2,Manufacture of gas; distribution of gaseous fuels through mains,9,Smart Home & Intelligent Household Control,Smart Home,11.308875352341424,38,3.1206841151345244
35.2,Manufacture of gas; distribution of gaseous fuels through mains,10,Intelligent Logistics,Intelligent Logistics,0.2855368810618638,1,0.28179265637209755
35.2,Manufacture of gas; distribution of gaseous fuels through mains,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,1,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,4.5088583987607596,16,2.211267564895482
35.2,Manufacture of gas; distribution of gaseous fuels through mains,14,Passenger Transportation,Passenger Transportation,0.36675409805236103,2,0.3589933087711562
35.2,Manufacture of gas; distribution of gaseous fuels through mains,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,16,Digital Advertising,Digital Advertising,0,0,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,17,Electronic Trading and Auctions,E-Trading,10.153723906033289,35,3.013403807989776
35.2,Manufacture of gas; distribution of gaseous fuels through mains,18,Online Shopping Platforms,Online Shopping,0.3741448209090024,1,0.3659237625847429
35.2,Manufacture of gas; distribution of gaseous fuels through mains,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,20,Electronic Payments & Financial Transactions,E-Payment,5.627598803326766,26,2.4286321052288034
35.2,Manufacture of gas; distribution of gaseous fuels through mains,21,Mobile Payments,Mobile Payment,1.1275060533682901,5,0.9687235271315837
35.2,Manufacture of gas; distribution of gaseous fuels through mains,22,Gaming & Wagering Systems,Gaming,0.18516548833693175,1,0.1841233827704426
35.2,Manufacture of gas; distribution of gaseous fuels through mains,23,Digital Authentication,Digital Authentification,0.2099674377714591,1,0.208454482830962
35.2,Manufacture of gas; distribution of gaseous fuels through mains,24,E-Learning,E-Learning,0.18055987196885245,1,0.17959289407027915
35.2,Manufacture of gas; distribution of gaseous fuels through mains,25,Location-Based Services & Tracking,Location-Based Services,0.8037231603037345,4,0.7355729164205699
35.2,Manufacture of gas; distribution of gaseous fuels through mains,26,Voice Communication,Voice Communication,0.435899546101992,3,0.4231574149778043
35.2,Manufacture of gas; distribution of gaseous fuels through mains,27,Electronic Messaging,Electronic Messaging,0,2,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,28,Workflow Management,Workflow Management,1.061422805040641,6,0.9241461053993265
35.2,Manufacture of gas; distribution of gaseous fuels through mains,29,Cloud Storage & Data Security,Cloud Storage,0.7285879741772734,5,0.6759294735838204
35.2,Manufacture of gas; distribution of gaseous fuels through mains,30,Information Processing,Information Processing,0,0,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,31,Cloud Computing,Cloud Computing,1.1772130761036124,5,1.0013031619757993
35.2,Manufacture of gas; distribution of gaseous fuels through mains,32,Recommender Systems,Recommender Systems,0.17918254065862688,1,0.17823731722784764
35.2,Manufacture of gas; distribution of gaseous fuels through mains,33,Social Networking & Media Platforms,Social Networking,1.2092208442164654,6,1.0218628165421537
35.2,Manufacture of gas; distribution of gaseous fuels through mains,34,Digital Media Content,Digital Media Content,0,1,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,36,Machine Learning & Neural Networks,Machine Learning,2.733015082228776,16,1.7304572229361082
35.2,Manufacture of gas; distribution of gaseous fuels through mains,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,38,Health Monitoring,Health Monitoring,0,0,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,39,Medical Information,Medical Information,0,0,-0
35.2,Manufacture of gas; distribution of gaseous fuels through mains,40,E-Healthcare,E-Healthcare,0,1,-0
35.3,Steam and air conditioning supply,1,3D Printer Hardware,3D Printer Hardware,92.88507467679767,217,5.224539128761701
35.3,Steam and air conditioning supply,2,3D Printing,3D Printing,3.030236782006906,12,1.8279650481658687
35.3,Steam and air conditioning supply,3,Additive Manufacturing,Additive Manufacturing,2.846180034407743,8,1.7686483601051453
