soc5d,soc5d_label,tech40_id,tech40_label,tech40_labelshort,cosine5d,n_patent,xposure5d
29-2080,"Opticians, Dispensing",24,E-Learning,E-Learning,0,0,-0
29-2080,"Opticians, Dispensing",25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
29-2080,"Opticians, Dispensing",26,Voice Communication,Voice Communication,0,0,-0
29-2080,"Opticians, Dispensing",27,Electronic Messaging,Electronic Messaging,0,0,-0
29-2080,"Opticians, Dispensing",28,Workflow Management,Workflow Management,0,0,-0
29-2080,"Opticians, Dispensing",29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
29-2080,"Opticians, Dispensing",30,Information Processing,Information Processing,0.3524680553439781,1,0.34555015200145134
29-2080,"Opticians, Dispensing",31,Cloud Computing,Cloud Computing,0,0,-0
29-2080,"Opticians, Dispensing",32,Recommender Systems,Recommender Systems,0,0,-0
29-2080,"Opticians, Dispensing",33,Social Networking & Media Platforms,Social Networking,0,0,-0
29-2080,"Opticians, Dispensing",34,Digital Media Content,Digital Media Content,0,0,-0
29-2080,"Opticians, Dispensing",35,Augmented and Virtual Reality (AR/VR),AR/VR,16.75913520355727,51,3.512979585286264
29-2080,"Opticians, Dispensing",36,Machine Learning & Neural Networks,Machine Learning,0,2,-0
29-2080,"Opticians, Dispensing",37,Medical Imaging & Image Processing,Medical Imaging,0,1,-0
29-2080,"Opticians, Dispensing",38,Health Monitoring,Health Monitoring,0,0,-0
29-2080,"Opticians, Dispensing",39,Medical Information,Medical Information,6.675041624532171,20,2.5970868716375515
29-2080,"Opticians, Dispensing",40,E-Healthcare,E-Healthcare,0.7903902529407207,2,0.7251467044704522
29-2090,Miscellaneous Health Technologists and Technicians,1,3D Printer Hardware,3D Printer Hardware,0,11,-0
29-2090,Miscellaneous Health Technologists and Technicians,2,3D Printing,3D Printing,0.27263717528102727,6,0.2693678255988423
29-2090,Miscellaneous Health Technologists and Technicians,3,Additive Manufacturing,Additive Manufacturing,1.3214998055198355,21,1.0914919523848474
29-2090,Miscellaneous Health Technologists and Technicians,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,5,Internet of Things (IoT),IoT,0,3,-0
29-2090,Miscellaneous Health Technologists and Technicians,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,7,Industrial Automation & Robot Control,Industrial Automation,0,2,-0
29-2090,Miscellaneous Health Technologists and Technicians,8,Remote Monitoring & Control Systems,Remote Monitoring,0,1,-0
29-2090,Miscellaneous Health Technologists and Technicians,9,Smart Home & Intelligent Household Control,Smart Home,0.3829211790585379,10,0.37413173522907156
29-2090,Miscellaneous Health Technologists and Technicians,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.06581211491062715,1,0.06576469931814172
29-2090,Miscellaneous Health Technologists and Technicians,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.0626895706477921,1,0.06264858161177435
29-2090,Miscellaneous Health Technologists and Technicians,14,Passenger Transportation,Passenger Transportation,0.06574763603024551,1,0.06570035948648673
29-2090,Miscellaneous Health Technologists and Technicians,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,16,Digital Advertising,Digital Advertising,0.06311085526287334,2,0.06306903529564485
29-2090,Miscellaneous Health Technologists and Technicians,17,Electronic Trading and Auctions,E-Trading,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,18,Online Shopping Platforms,Online Shopping,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,21,Mobile Payments,Mobile Payment,0,1,-0
29-2090,Miscellaneous Health Technologists and Technicians,22,Gaming & Wagering Systems,Gaming,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,23,Digital Authentication,Digital Authentification,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,24,E-Learning,E-Learning,0.551973533012789,9,0.5272089682055727
29-2090,Miscellaneous Health Technologists and Technicians,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,26,Voice Communication,Voice Communication,1.086854048497641,20,0.9414750013361927
29-2090,Miscellaneous Health Technologists and Technicians,27,Electronic Messaging,Electronic Messaging,0.33052576090456093,5,0.3247855336813123
29-2090,Miscellaneous Health Technologists and Technicians,28,Workflow Management,Workflow Management,0.06362349712952141,3,0.06358065101519973
29-2090,Miscellaneous Health Technologists and Technicians,29,Cloud Storage & Data Security,Cloud Storage,0.051808995892919506,1,0.0517858464672027
29-2090,Miscellaneous Health Technologists and Technicians,30,Information Processing,Information Processing,0.3451364458997189,6,0.33862757910033436
29-2090,Miscellaneous Health Technologists and Technicians,31,Cloud Computing,Cloud Computing,0.06705561757902717,1,0.06700546688410115
29-2090,Miscellaneous Health Technologists and Technicians,32,Recommender Systems,Recommender Systems,0.06955790951469605,1,0.06950194091501805
29-2090,Miscellaneous Health Technologists and Technicians,33,Social Networking & Media Platforms,Social Networking,0.052747511142572374,1,0.05272308181715736
29-2090,Miscellaneous Health Technologists and Technicians,34,Digital Media Content,Digital Media Content,0,0,-0
29-2090,Miscellaneous Health Technologists and Technicians,35,Augmented and Virtual Reality (AR/VR),AR/VR,5.883623878498536,89,2.47246493636885
29-2090,Miscellaneous Health Technologists and Technicians,36,Machine Learning & Neural Networks,Machine Learning,2.2795136447344,47,1.5620793646873679
29-2090,Miscellaneous Health Technologists and Technicians,37,Medical Imaging & Image Processing,Medical Imaging,120.09722049259697,1746,5.481466098666143
29-2090,Miscellaneous Health Technologists and Technicians,38,Health Monitoring,Health Monitoring,17.190911449830878,281,3.538372894368451
29-2090,Miscellaneous Health Technologists and Technicians,39,Medical Information,Medical Information,4.2637309099720975,71,2.1567682846680793
29-2090,Miscellaneous Health Technologists and Technicians,40,E-Healthcare,E-Healthcare,10.424030797375512,169,3.039553820847477
29-9010,Occupational Health and Safety Specialists and Technicians,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,2,3D Printing,3D Printing,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,5,Internet of Things (IoT),IoT,0.13658461373635555,1,0.1361634672829044
29-9010,Occupational Health and Safety Specialists and Technicians,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,7,Industrial Automation & Robot Control,Industrial Automation,0,1,-0
29-9010,Occupational Health and Safety Specialists and Technicians,8,Remote Monitoring & Control Systems,Remote Monitoring,1.1279546272265208,12,0.9690211396772137
29-9010,Occupational Health and Safety Specialists and Technicians,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.21803908095324165,2,0.21634739368982042
29-9010,Occupational Health and Safety Specialists and Technicians,14,Passenger Transportation,Passenger Transportation,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,16,Digital Advertising,Digital Advertising,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,17,Electronic Trading and Auctions,E-Trading,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,18,Online Shopping Platforms,Online Shopping,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,21,Mobile Payments,Mobile Payment,0.20388520359971152,1,0.20249843454412772
29-9010,Occupational Health and Safety Specialists and Technicians,22,Gaming & Wagering Systems,Gaming,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,23,Digital Authentication,Digital Authentification,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,24,E-Learning,E-Learning,0,1,-0
29-9010,Occupational Health and Safety Specialists and Technicians,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,26,Voice Communication,Voice Communication,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,27,Electronic Messaging,Electronic Messaging,0.2123233854388108,1,0.21075960637451982
29-9010,Occupational Health and Safety Specialists and Technicians,28,Workflow Management,Workflow Management,0.9993268136917375,8,0.8808974922953542
29-9010,Occupational Health and Safety Specialists and Technicians,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,30,Information Processing,Information Processing,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,31,Cloud Computing,Cloud Computing,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,32,Recommender Systems,Recommender Systems,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,33,Social Networking & Media Platforms,Social Networking,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,34,Digital Media Content,Digital Media Content,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
29-9010,Occupational Health and Safety Specialists and Technicians,38,Health Monitoring,Health Monitoring,0.8857868307776386,4,0.7982649720683987
29-9010,Occupational Health and Safety Specialists and Technicians,39,Medical Information,Medical Information,0,2,-0
29-9010,Occupational Health and Safety Specialists and Technicians,40,E-Healthcare,E-Healthcare,0.8294240179028576,5,0.7554800298455301
29-9090,Miscellaneous Health Practitioners and Technical Workers,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,2,3D Printing,3D Printing,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,5,Internet of Things (IoT),IoT,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,7,Industrial Automation & Robot Control,Industrial Automation,0,1,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,14,Passenger Transportation,Passenger Transportation,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,16,Digital Advertising,Digital Advertising,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,18,Online Shopping Platforms,Online Shopping,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,21,Mobile Payments,Mobile Payment,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,22,Gaming & Wagering Systems,Gaming,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,23,Digital Authentication,Digital Authentification,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,24,E-Learning,E-Learning,0.5736975871949719,4,0.5461403286235431
29-9090,Miscellaneous Health Practitioners and Technical Workers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,26,Voice Communication,Voice Communication,0,1,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,27,Electronic Messaging,Electronic Messaging,0.12725394018740066,1,0.12691296991109843
29-9090,Miscellaneous Health Practitioners and Technical Workers,28,Workflow Management,Workflow Management,0.2306146032830645,3,0.22861789648191258
29-9090,Miscellaneous Health Practitioners and Technical Workers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,30,Information Processing,Information Processing,0.11960979208268537,1,0.11932641306286736
29-9090,Miscellaneous Health Practitioners and Technical Workers,31,Cloud Computing,Cloud Computing,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,32,Recommender Systems,Recommender Systems,0,1,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,34,Digital Media Content,Digital Media Content,0,2,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.26500859584400416,2,0.26200080857209007
29-9090,Miscellaneous Health Practitioners and Technical Workers,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
29-9090,Miscellaneous Health Practitioners and Technical Workers,38,Health Monitoring,Health Monitoring,3.004204029710803,25,1.8197750524758871
29-9090,Miscellaneous Health Practitioners and Technical Workers,39,Medical Information,Medical Information,0.1330553092273166,3,0.1326658087874224
29-9090,Miscellaneous Health Practitioners and Technical Workers,40,E-Healthcare,E-Healthcare,0,1,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",1,3D Printer Hardware,3D Printer Hardware,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",2,3D Printing,3D Printing,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",3,Additive Manufacturing,Additive Manufacturing,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",5,Internet of Things (IoT),IoT,1.112500821631377,12,0.9587297954063265
31-1010,"Nursing, Psychiatric, and Home Health Aides",6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",10,Intelligent Logistics,Intelligent Logistics,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",12,Parking & Vehicle Space Management,Parking Management,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",14,Passenger Transportation,Passenger Transportation,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",16,Digital Advertising,Digital Advertising,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",17,Electronic Trading and Auctions,E-Trading,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",18,Online Shopping Platforms,Online Shopping,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",21,Mobile Payments,Mobile Payment,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",22,Gaming & Wagering Systems,Gaming,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",23,Digital Authentication,Digital Authentification,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",24,E-Learning,E-Learning,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",26,Voice Communication,Voice Communication,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",27,Electronic Messaging,Electronic Messaging,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",28,Workflow Management,Workflow Management,0.1620428596259266,1,0.16134195976053314
31-1010,"Nursing, Psychiatric, and Home Health Aides",29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",30,Information Processing,Information Processing,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",31,Cloud Computing,Cloud Computing,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",32,Recommender Systems,Recommender Systems,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",33,Social Networking & Media Platforms,Social Networking,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",34,Digital Media Content,Digital Media Content,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
31-1010,"Nursing, Psychiatric, and Home Health Aides",38,Health Monitoring,Health Monitoring,37.0038939260229,305,4.304352855545784
31-1010,"Nursing, Psychiatric, and Home Health Aides",39,Medical Information,Medical Information,3.156906075775818,25,1.8669302757364656
31-1010,"Nursing, Psychiatric, and Home Health Aides",40,E-Healthcare,E-Healthcare,12.209181206798382,100,3.1970083344884035
31-2010,Occupational Therapy Assistants and Aides,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,2,3D Printing,3D Printing,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,5,Internet of Things (IoT),IoT,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.1645900600995427,1,0.16385585459836532
31-2010,Occupational Therapy Assistants and Aides,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,14,Passenger Transportation,Passenger Transportation,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,16,Digital Advertising,Digital Advertising,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,17,Electronic Trading and Auctions,E-Trading,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,18,Online Shopping Platforms,Online Shopping,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,21,Mobile Payments,Mobile Payment,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,22,Gaming & Wagering Systems,Gaming,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,23,Digital Authentication,Digital Authentification,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,24,E-Learning,E-Learning,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,26,Voice Communication,Voice Communication,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,27,Electronic Messaging,Electronic Messaging,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,28,Workflow Management,Workflow Management,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,30,Information Processing,Information Processing,0,1,-0
31-2010,Occupational Therapy Assistants and Aides,31,Cloud Computing,Cloud Computing,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,32,Recommender Systems,Recommender Systems,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,33,Social Networking & Media Platforms,Social Networking,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,34,Digital Media Content,Digital Media Content,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,3,-0
31-2010,Occupational Therapy Assistants and Aides,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
31-2010,Occupational Therapy Assistants and Aides,38,Health Monitoring,Health Monitoring,0.2029773781828611,1,0.20160883036545013
31-2010,Occupational Therapy Assistants and Aides,39,Medical Information,Medical Information,0.4026752478188511,2,0.39251807781929715
31-2010,Occupational Therapy Assistants and Aides,40,E-Healthcare,E-Healthcare,0,1,-0
31-2020,Physical Therapist Assistants and Aides,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
31-2020,Physical Therapist Assistants and Aides,2,3D Printing,3D Printing,0,0,-0
31-2020,Physical Therapist Assistants and Aides,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
31-2020,Physical Therapist Assistants and Aides,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
31-2020,Physical Therapist Assistants and Aides,5,Internet of Things (IoT),IoT,0,0,-0
31-2020,Physical Therapist Assistants and Aides,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
31-2020,Physical Therapist Assistants and Aides,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
31-2020,Physical Therapist Assistants and Aides,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
31-2020,Physical Therapist Assistants and Aides,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
31-2020,Physical Therapist Assistants and Aides,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
31-2020,Physical Therapist Assistants and Aides,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.1661962172219331,1,0.16544048410993287
31-2020,Physical Therapist Assistants and Aides,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
31-2020,Physical Therapist Assistants and Aides,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
31-2020,Physical Therapist Assistants and Aides,14,Passenger Transportation,Passenger Transportation,0,0,-0
31-2020,Physical Therapist Assistants and Aides,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
31-2020,Physical Therapist Assistants and Aides,16,Digital Advertising,Digital Advertising,0,0,-0
31-2020,Physical Therapist Assistants and Aides,17,Electronic Trading and Auctions,E-Trading,0,0,-0
31-2020,Physical Therapist Assistants and Aides,18,Online Shopping Platforms,Online Shopping,0,0,-0
31-2020,Physical Therapist Assistants and Aides,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
31-2020,Physical Therapist Assistants and Aides,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
31-2020,Physical Therapist Assistants and Aides,21,Mobile Payments,Mobile Payment,0,0,-0
31-2020,Physical Therapist Assistants and Aides,22,Gaming & Wagering Systems,Gaming,0,0,-0
31-2020,Physical Therapist Assistants and Aides,23,Digital Authentication,Digital Authentification,0,0,-0
31-2020,Physical Therapist Assistants and Aides,24,E-Learning,E-Learning,0,0,-0
31-2020,Physical Therapist Assistants and Aides,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
31-2020,Physical Therapist Assistants and Aides,26,Voice Communication,Voice Communication,0,0,-0
31-2020,Physical Therapist Assistants and Aides,27,Electronic Messaging,Electronic Messaging,0,0,-0
31-2020,Physical Therapist Assistants and Aides,28,Workflow Management,Workflow Management,0,0,-0
31-2020,Physical Therapist Assistants and Aides,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
31-2020,Physical Therapist Assistants and Aides,30,Information Processing,Information Processing,0,0,-0
31-2020,Physical Therapist Assistants and Aides,31,Cloud Computing,Cloud Computing,0,0,-0
31-2020,Physical Therapist Assistants and Aides,32,Recommender Systems,Recommender Systems,0.39660588627656734,2,0.38688212321247256
31-2020,Physical Therapist Assistants and Aides,33,Social Networking & Media Platforms,Social Networking,0,0,-0
31-2020,Physical Therapist Assistants and Aides,34,Digital Media Content,Digital Media Content,0,0,-0
31-2020,Physical Therapist Assistants and Aides,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
31-2020,Physical Therapist Assistants and Aides,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
31-2020,Physical Therapist Assistants and Aides,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
31-2020,Physical Therapist Assistants and Aides,38,Health Monitoring,Health Monitoring,0.9473515766984417,8,0.8436513215053086
31-2020,Physical Therapist Assistants and Aides,39,Medical Information,Medical Information,1.060255794652113,5,0.9233456144387265
31-2020,Physical Therapist Assistants and Aides,40,E-Healthcare,E-Healthcare,0,0,-0
