soc3d,soc3d_label,tech40_id,tech40_label,tech40_labelshort,cosine3d,n_patent,xposure3d
37-2000,Building Cleaning and Pest Control Workers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,14,Passenger Transportation,Passenger Transportation,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,16,Digital Advertising,Digital Advertising,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,18,Online Shopping Platforms,Online Shopping,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,21,Mobile Payments,Mobile Payment,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,22,Gaming & Wagering Systems,Gaming,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,23,Digital Authentication,Digital Authentification,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,24,E-Learning,E-Learning,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,26,Voice Communication,Voice Communication,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,27,Electronic Messaging,Electronic Messaging,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,28,Workflow Management,Workflow Management,0.15543611994078607,2,0.15481692906918693
37-2000,Building Cleaning and Pest Control Workers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,30,Information Processing,Information Processing,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,31,Cloud Computing,Cloud Computing,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,32,Recommender Systems,Recommender Systems,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,34,Digital Media Content,Digital Media Content,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,37,Medical Imaging & Image Processing,Medical Imaging,0.24948213367666325,1,0.24696402682581364
37-2000,Building Cleaning and Pest Control Workers,38,Health Monitoring,Health Monitoring,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,39,Medical Information,Medical Information,0,0,-0
37-2000,Building Cleaning and Pest Control Workers,40,E-Healthcare,E-Healthcare,0,0,-0
37-3000,Grounds Maintenance Workers,1,3D Printer Hardware,3D Printer Hardware,0.37893586749247277,7,0.37040748222691916
37-3000,Grounds Maintenance Workers,2,3D Printing,3D Printing,0.26700234197147205,8,0.2639275523031994
37-3000,Grounds Maintenance Workers,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
37-3000,Grounds Maintenance Workers,4,Smart Agriculture & Water Management,Smart Agriculture,2.503585149042183,20,1.6485618148889312
37-3000,Grounds Maintenance Workers,5,Internet of Things (IoT),IoT,0.4034213869003735,7,0.39321012073293254
37-3000,Grounds Maintenance Workers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
37-3000,Grounds Maintenance Workers,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
37-3000,Grounds Maintenance Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
37-3000,Grounds Maintenance Workers,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
37-3000,Grounds Maintenance Workers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
37-3000,Grounds Maintenance Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.12689676450852314,2,0.126558643633029
37-3000,Grounds Maintenance Workers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
37-3000,Grounds Maintenance Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,1,-0
37-3000,Grounds Maintenance Workers,14,Passenger Transportation,Passenger Transportation,0,0,-0
37-3000,Grounds Maintenance Workers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
37-3000,Grounds Maintenance Workers,16,Digital Advertising,Digital Advertising,0,0,-0
37-3000,Grounds Maintenance Workers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
37-3000,Grounds Maintenance Workers,18,Online Shopping Platforms,Online Shopping,0,0,-0
37-3000,Grounds Maintenance Workers,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
37-3000,Grounds Maintenance Workers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
37-3000,Grounds Maintenance Workers,21,Mobile Payments,Mobile Payment,0,0,-0
37-3000,Grounds Maintenance Workers,22,Gaming & Wagering Systems,Gaming,0,0,-0
37-3000,Grounds Maintenance Workers,23,Digital Authentication,Digital Authentification,0,0,-0
37-3000,Grounds Maintenance Workers,24,E-Learning,E-Learning,0,0,-0
37-3000,Grounds Maintenance Workers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
37-3000,Grounds Maintenance Workers,26,Voice Communication,Voice Communication,0,0,-0
37-3000,Grounds Maintenance Workers,27,Electronic Messaging,Electronic Messaging,0,0,-0
37-3000,Grounds Maintenance Workers,28,Workflow Management,Workflow Management,0,0,-0
37-3000,Grounds Maintenance Workers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
37-3000,Grounds Maintenance Workers,30,Information Processing,Information Processing,0,0,-0
37-3000,Grounds Maintenance Workers,31,Cloud Computing,Cloud Computing,0,0,-0
37-3000,Grounds Maintenance Workers,32,Recommender Systems,Recommender Systems,0,0,-0
37-3000,Grounds Maintenance Workers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
37-3000,Grounds Maintenance Workers,34,Digital Media Content,Digital Media Content,0,0,-0
37-3000,Grounds Maintenance Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
37-3000,Grounds Maintenance Workers,36,Machine Learning & Neural Networks,Machine Learning,0,1,-0
37-3000,Grounds Maintenance Workers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
37-3000,Grounds Maintenance Workers,38,Health Monitoring,Health Monitoring,0,0,-0
37-3000,Grounds Maintenance Workers,39,Medical Information,Medical Information,0,0,-0
37-3000,Grounds Maintenance Workers,40,E-Healthcare,E-Healthcare,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,2,3D Printing,3D Printing,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,5,Internet of Things (IoT),IoT,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,14,Passenger Transportation,Passenger Transportation,0,1,-0
39-1000,Supervisors of Personal Care and Service Workers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,16,Digital Advertising,Digital Advertising,0,1,-0
39-1000,Supervisors of Personal Care and Service Workers,17,Electronic Trading and Auctions,E-Trading,0,1,-0
39-1000,Supervisors of Personal Care and Service Workers,18,Online Shopping Platforms,Online Shopping,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,19,E-Coupons & Promotion Management,E-Coupons,0.7674477865533055,9,0.7070469997869891
39-1000,Supervisors of Personal Care and Service Workers,20,Electronic Payments & Financial Transactions,E-Payment,0.16041648254317256,3,0.15973631827989443
39-1000,Supervisors of Personal Care and Service Workers,21,Mobile Payments,Mobile Payment,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,22,Gaming & Wagering Systems,Gaming,202.4499755658733,1099,6.003646101935027
39-1000,Supervisors of Personal Care and Service Workers,23,Digital Authentication,Digital Authentification,0,1,-0
39-1000,Supervisors of Personal Care and Service Workers,24,E-Learning,E-Learning,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,26,Voice Communication,Voice Communication,0.38039659450383556,3,0.3717730970779226
39-1000,Supervisors of Personal Care and Service Workers,27,Electronic Messaging,Electronic Messaging,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,28,Workflow Management,Workflow Management,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,30,Information Processing,Information Processing,0,2,-0
39-1000,Supervisors of Personal Care and Service Workers,31,Cloud Computing,Cloud Computing,0.7396430654761946,5,0.6848410306943781
39-1000,Supervisors of Personal Care and Service Workers,32,Recommender Systems,Recommender Systems,0.1546434829584296,1,0.15403365017440165
39-1000,Supervisors of Personal Care and Service Workers,33,Social Networking & Media Platforms,Social Networking,2.923110211646676,19,1.7938472045642195
39-1000,Supervisors of Personal Care and Service Workers,34,Digital Media Content,Digital Media Content,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,38,Health Monitoring,Health Monitoring,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,39,Medical Information,Medical Information,0,0,-0
39-1000,Supervisors of Personal Care and Service Workers,40,E-Healthcare,E-Healthcare,0,0,-0
39-2000,Animal Care and Service Workers,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
39-2000,Animal Care and Service Workers,2,3D Printing,3D Printing,0,0,-0
39-2000,Animal Care and Service Workers,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
39-2000,Animal Care and Service Workers,4,Smart Agriculture & Water Management,Smart Agriculture,4.902791833209327,25,2.2931938544216237
39-2000,Animal Care and Service Workers,5,Internet of Things (IoT),IoT,4.928337883532098,40,2.2982865222972313
39-2000,Animal Care and Service Workers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
39-2000,Animal Care and Service Workers,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
39-2000,Animal Care and Service Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,1.261671595872496,8,1.054863498296232
39-2000,Animal Care and Service Workers,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
39-2000,Animal Care and Service Workers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
39-2000,Animal Care and Service Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.17826864275461599,1,0.17733767496853278
39-2000,Animal Care and Service Workers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
39-2000,Animal Care and Service Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,1,-0
39-2000,Animal Care and Service Workers,14,Passenger Transportation,Passenger Transportation,0,1,-0
39-2000,Animal Care and Service Workers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
39-2000,Animal Care and Service Workers,16,Digital Advertising,Digital Advertising,0,0,-0
39-2000,Animal Care and Service Workers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
39-2000,Animal Care and Service Workers,18,Online Shopping Platforms,Online Shopping,0,0,-0
39-2000,Animal Care and Service Workers,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
39-2000,Animal Care and Service Workers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
39-2000,Animal Care and Service Workers,21,Mobile Payments,Mobile Payment,0,0,-0
39-2000,Animal Care and Service Workers,22,Gaming & Wagering Systems,Gaming,0,0,-0
39-2000,Animal Care and Service Workers,23,Digital Authentication,Digital Authentification,0,0,-0
39-2000,Animal Care and Service Workers,24,E-Learning,E-Learning,0,0,-0
39-2000,Animal Care and Service Workers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
39-2000,Animal Care and Service Workers,26,Voice Communication,Voice Communication,0,0,-0
39-2000,Animal Care and Service Workers,27,Electronic Messaging,Electronic Messaging,0,0,-0
39-2000,Animal Care and Service Workers,28,Workflow Management,Workflow Management,0.20088320665519457,5,0.19955609208359143
39-2000,Animal Care and Service Workers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
39-2000,Animal Care and Service Workers,30,Information Processing,Information Processing,0.23879516283568397,2,0.23658202085659602
39-2000,Animal Care and Service Workers,31,Cloud Computing,Cloud Computing,0,0,-0
39-2000,Animal Care and Service Workers,32,Recommender Systems,Recommender Systems,0,0,-0
39-2000,Animal Care and Service Workers,33,Social Networking & Media Platforms,Social Networking,0,0,-0
39-2000,Animal Care and Service Workers,34,Digital Media Content,Digital Media Content,0,0,-0
39-2000,Animal Care and Service Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
39-2000,Animal Care and Service Workers,36,Machine Learning & Neural Networks,Machine Learning,0.194171068817915,1,0.19297119715319797
39-2000,Animal Care and Service Workers,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
39-2000,Animal Care and Service Workers,38,Health Monitoring,Health Monitoring,0.185438052806431,3,0.1843913849117868
39-2000,Animal Care and Service Workers,39,Medical Information,Medical Information,0,0,-0
39-2000,Animal Care and Service Workers,40,E-Healthcare,E-Healthcare,0.20096940344784855,1,0.19964059990538746
39-3000,Entertainment Attendants and Related Workers,1,3D Printer Hardware,3D Printer Hardware,0.04813655834141331,2,0.04811798793521995
39-3000,Entertainment Attendants and Related Workers,2,3D Printing,3D Printing,1.1654534253746434,18,0.9936676901248066
39-3000,Entertainment Attendants and Related Workers,3,Additive Manufacturing,Additive Manufacturing,0.14531234949030536,2,0.14480575376162982
39-3000,Entertainment Attendants and Related Workers,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
39-3000,Entertainment Attendants and Related Workers,5,Internet of Things (IoT),IoT,0,0,-0
39-3000,Entertainment Attendants and Related Workers,6,Predictive Energy Management and Distribution,Energy Management,0.06183189532746112,2,0.06179256384572131
39-3000,Entertainment Attendants and Related Workers,7,Industrial Automation & Robot Control,Industrial Automation,0.13688688008339547,3,0.1364629469584113
39-3000,Entertainment Attendants and Related Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,0.16040603534568115,3,0.1597260029552516
39-3000,Entertainment Attendants and Related Workers,9,Smart Home & Intelligent Household Control,Smart Home,0.3314344874208564,9,0.32564823442943
39-3000,Entertainment Attendants and Related Workers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
39-3000,Entertainment Attendants and Related Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,2,-0
39-3000,Entertainment Attendants and Related Workers,12,Parking & Vehicle Space Management,Parking Management,0.918741622814835,20,0.8227327212584644
39-3000,Entertainment Attendants and Related Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
39-3000,Entertainment Attendants and Related Workers,14,Passenger Transportation,Passenger Transportation,8.002215649700597,143,2.7767470607823013
39-3000,Entertainment Attendants and Related Workers,15,Food Ordering & Vending Systems,Food Ordering,0.3800234374415446,6,0.37142430031383306
39-3000,Entertainment Attendants and Related Workers,16,Digital Advertising,Digital Advertising,4.602242742445349,86,2.2312904931144018
39-3000,Entertainment Attendants and Related Workers,17,Electronic Trading and Auctions,E-Trading,2.3994829040467778,55,1.6092390111172183
39-3000,Entertainment Attendants and Related Workers,18,Online Shopping Platforms,Online Shopping,1.7430981023478953,36,1.322468367837045
39-3000,Entertainment Attendants and Related Workers,19,E-Coupons & Promotion Management,E-Coupons,1.5215587926619336,33,1.2066626941457994
39-3000,Entertainment Attendants and Related Workers,20,Electronic Payments & Financial Transactions,E-Payment,1.1256479523447636,26,0.9674900381483656
39-3000,Entertainment Attendants and Related Workers,21,Mobile Payments,Mobile Payment,0.6401129163150825,13,0.6029158365564229
39-3000,Entertainment Attendants and Related Workers,22,Gaming & Wagering Systems,Gaming,117.7866584335618,1866,5.462040208504985
39-3000,Entertainment Attendants and Related Workers,23,Digital Authentication,Digital Authentification,0.4685319331766146,13,0.45289034838211917
39-3000,Entertainment Attendants and Related Workers,24,E-Learning,E-Learning,1.2997916435712824,24,1.0783240154020564
39-3000,Entertainment Attendants and Related Workers,25,Location-Based Services & Tracking,Location-Based Services,0.2770140599395541,7,0.2735882270229746
39-3000,Entertainment Attendants and Related Workers,26,Voice Communication,Voice Communication,0.6094703522950768,16,0.5769286762596034
39-3000,Entertainment Attendants and Related Workers,27,Electronic Messaging,Electronic Messaging,0.08190390221908124,3,0.08181260558530666
39-3000,Entertainment Attendants and Related Workers,28,Workflow Management,Workflow Management,0.6933166466293846,14,0.6471827544943543
39-3000,Entertainment Attendants and Related Workers,29,Cloud Storage & Data Security,Cloud Storage,0.04695976661021587,2,0.046942524281563286
39-3000,Entertainment Attendants and Related Workers,30,Information Processing,Information Processing,2.2189254772651084,39,1.537464114903945
39-3000,Entertainment Attendants and Related Workers,31,Cloud Computing,Cloud Computing,0.2493048740788218,9,0.24679203524053417
39-3000,Entertainment Attendants and Related Workers,32,Recommender Systems,Recommender Systems,0.9489829424330385,22,0.8448351436119003
39-3000,Entertainment Attendants and Related Workers,33,Social Networking & Media Platforms,Social Networking,2.272005846316817,49,1.5590590592855966
39-3000,Entertainment Attendants and Related Workers,34,Digital Media Content,Digital Media Content,13.978376992294052,247,3.3319358264914567
39-3000,Entertainment Attendants and Related Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,46.33547247251099,725,4.529171414942598
39-3000,Entertainment Attendants and Related Workers,36,Machine Learning & Neural Networks,Machine Learning,0.25328061653701534,5,0.2506478942947424
39-3000,Entertainment Attendants and Related Workers,37,Medical Imaging & Image Processing,Medical Imaging,3.6006083659707673,50,1.9929985775875876
39-3000,Entertainment Attendants and Related Workers,38,Health Monitoring,Health Monitoring,0,0,-0
39-3000,Entertainment Attendants and Related Workers,39,Medical Information,Medical Information,0,0,-0
39-3000,Entertainment Attendants and Related Workers,40,E-Healthcare,E-Healthcare,0,0,-0
39-5000,Personal Appearance Workers,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
39-5000,Personal Appearance Workers,2,3D Printing,3D Printing,0,0,-0
39-5000,Personal Appearance Workers,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
39-5000,Personal Appearance Workers,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
39-5000,Personal Appearance Workers,5,Internet of Things (IoT),IoT,0,0,-0
39-5000,Personal Appearance Workers,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
39-5000,Personal Appearance Workers,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
39-5000,Personal Appearance Workers,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
39-5000,Personal Appearance Workers,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
39-5000,Personal Appearance Workers,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
39-5000,Personal Appearance Workers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
39-5000,Personal Appearance Workers,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
39-5000,Personal Appearance Workers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
39-5000,Personal Appearance Workers,14,Passenger Transportation,Passenger Transportation,0,0,-0
39-5000,Personal Appearance Workers,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
39-5000,Personal Appearance Workers,16,Digital Advertising,Digital Advertising,0,0,-0
39-5000,Personal Appearance Workers,17,Electronic Trading and Auctions,E-Trading,0,0,-0
39-5000,Personal Appearance Workers,18,Online Shopping Platforms,Online Shopping,0,1,-0
39-5000,Personal Appearance Workers,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
39-5000,Personal Appearance Workers,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
39-5000,Personal Appearance Workers,21,Mobile Payments,Mobile Payment,0,0,-0
39-5000,Personal Appearance Workers,22,Gaming & Wagering Systems,Gaming,0,0,-0
39-5000,Personal Appearance Workers,23,Digital Authentication,Digital Authentification,0.06752404057071604,4,0.0674728329682507
39-5000,Personal Appearance Workers,24,E-Learning,E-Learning,0,0,-0
39-5000,Personal Appearance Workers,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
39-5000,Personal Appearance Workers,26,Voice Communication,Voice Communication,0,0,-0
39-5000,Personal Appearance Workers,27,Electronic Messaging,Electronic Messaging,0,0,-0
39-5000,Personal Appearance Workers,28,Workflow Management,Workflow Management,0,0,-0
39-5000,Personal Appearance Workers,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
39-5000,Personal Appearance Workers,30,Information Processing,Information Processing,0,1,-0
39-5000,Personal Appearance Workers,31,Cloud Computing,Cloud Computing,0,1,-0
39-5000,Personal Appearance Workers,32,Recommender Systems,Recommender Systems,0,1,-0
39-5000,Personal Appearance Workers,33,Social Networking & Media Platforms,Social Networking,0,1,-0
39-5000,Personal Appearance Workers,34,Digital Media Content,Digital Media Content,0,0,-0
39-5000,Personal Appearance Workers,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.3597842824307852,9,0.35244235733141693
39-5000,Personal Appearance Workers,36,Machine Learning & Neural Networks,Machine Learning,2.6421429632507145,40,1.6987657016862823
39-5000,Personal Appearance Workers,37,Medical Imaging & Image Processing,Medical Imaging,0,3,-0
39-5000,Personal Appearance Workers,38,Health Monitoring,Health Monitoring,0,1,-0
39-5000,Personal Appearance Workers,39,Medical Information,Medical Information,0,0,-0
39-5000,Personal Appearance Workers,40,E-Healthcare,E-Healthcare,0.20894220036359118,2,0.20745102079855485
39-6000,"Baggage Porters, Bellhops, and Concierges",1,3D Printer Hardware,3D Printer Hardware,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",2,3D Printing,3D Printing,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",3,Additive Manufacturing,Additive Manufacturing,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",5,Internet of Things (IoT),IoT,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",8,Remote Monitoring & Control Systems,Remote Monitoring,0.19524326069013936,2,0.19402362531455322
39-6000,"Baggage Porters, Bellhops, and Concierges",9,Smart Home & Intelligent Household Control,Smart Home,0.1588906374330943,1,0.1582295556023534
39-6000,"Baggage Porters, Bellhops, and Concierges",10,Intelligent Logistics,Intelligent Logistics,17.38148613822732,80,3.5493792765867496
39-6000,"Baggage Porters, Bellhops, and Concierges",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",12,Parking & Vehicle Space Management,Parking Management,0.3342978230222192,3,0.32836501303141935
39-6000,"Baggage Porters, Bellhops, and Concierges",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",14,Passenger Transportation,Passenger Transportation,11.420761380839414,68,3.1304912474898714
39-6000,"Baggage Porters, Bellhops, and Concierges",15,Food Ordering & Vending Systems,Food Ordering,4.587147064407235,30,2.228080185808793
39-6000,"Baggage Porters, Bellhops, and Concierges",16,Digital Advertising,Digital Advertising,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",17,Electronic Trading and Auctions,E-Trading,0,1,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",18,Online Shopping Platforms,Online Shopping,0,1,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",20,Electronic Payments & Financial Transactions,E-Payment,0.17276814146406358,1,0.1719199972099188
39-6000,"Baggage Porters, Bellhops, and Concierges",21,Mobile Payments,Mobile Payment,0.16635928609002432,1,0.16560134438393034
39-6000,"Baggage Porters, Bellhops, and Concierges",22,Gaming & Wagering Systems,Gaming,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",23,Digital Authentication,Digital Authentification,0.697501864901589,5,0.6506188131511367
39-6000,"Baggage Porters, Bellhops, and Concierges",24,E-Learning,E-Learning,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",25,Location-Based Services & Tracking,Location-Based Services,0.727428019823239,4,0.6749917047332064
39-6000,"Baggage Porters, Bellhops, and Concierges",26,Voice Communication,Voice Communication,1.0013334136011187,5,0.8823161385813854
39-6000,"Baggage Porters, Bellhops, and Concierges",27,Electronic Messaging,Electronic Messaging,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",28,Workflow Management,Workflow Management,0.36871383478684716,3,0.36083262369747787
39-6000,"Baggage Porters, Bellhops, and Concierges",29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",30,Information Processing,Information Processing,0.1953485905033628,1,0.19412700215325238
39-6000,"Baggage Porters, Bellhops, and Concierges",31,Cloud Computing,Cloud Computing,0.15799815607815434,1,0.15734807036771417
39-6000,"Baggage Porters, Bellhops, and Concierges",32,Recommender Systems,Recommender Systems,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",33,Social Networking & Media Platforms,Social Networking,0.32240943226822344,2,0.3170699775500839
39-6000,"Baggage Porters, Bellhops, and Concierges",34,Digital Media Content,Digital Media Content,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",38,Health Monitoring,Health Monitoring,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",39,Medical Information,Medical Information,0,0,-0
39-6000,"Baggage Porters, Bellhops, and Concierges",40,E-Healthcare,E-Healthcare,0,0,-0
39-7000,Tour and Travel Guides,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
